"CUSTOMER_ID","NAME","TARIFF_NAME","PAYMENT_STATUS","MONTHLY_FEE"
5353,Burak,GB,UNPAID,450
5371,Murat,GB,UNPAID,450
5375,Tuğba,GB,UNPAID,450
5429,Sultan,GB,UNPAID,450
5472,Ömer,GB,UNPAID,450
5172,Fatma,GB,UNPAID,450
5184,Fadime,GB,UNPAID,450
5225,Hatice,GB,UNPAID,450
5232,Fadime,GB,UNPAID,450
5235,Özlem,GB,UNPAID,450
5253,Serkan,GB,UNPAID,450
5263,Enes,GB,UNPAID,450
5264,Süleyman,GB,UNPAID,450
5285,Yağmur,GB,UNPAID,450
5069,Songül,GB,UNPAID,450
5094,Hakan,GB,UNPAID,450
5098,Enes,GB,UNPAID,450
5157,Kübra,GB,UNPAID,450
4856,Ömer,GB,UNPAID,450
4867,Süleyman,GB,UNPAID,450
4935,Kadir,GB,UNPAID,450
4946,Yasemin,GB,UNPAID,450
4987,Hakan,GB,UNPAID,450
4714,Fatih,GB,UNPAID,450
4726,Recep,GB,UNPAID,450
4744,Mahmut,GB,UNPAID,450
4759,Murat,GB,UNPAID,450
4813,Hasan,GB,UNPAID,450
4542,Zehra,GB,UNPAID,450
4580,Meryem,GB,UNPAID,450
4607,İsmail,GB,UNPAID,450
4615,Metin,GB,UNPAID,450
4639,Melek,GB,UNPAID,450
4641,Aysel,GB,UNPAID,450
4649,Sevim,GB,UNPAID,450
4662,Emre,GB,UNPAID,450
4402,Murat,GB,UNPAID,450
4433,Esra,GB,UNPAID,450
4478,Muhammed,GB,UNPAID,450
4531,Recep,GB,UNPAID,450
4234,Murat,GB,UNPAID,450
4274,Kadir,GB,UNPAID,450
4301,Burak,GB,UNPAID,450
4363,Mustafa,GB,UNPAID,450
4084,İsmail,GB,UNPAID,450
4124,Ayşegül,GB,UNPAID,450
4127,Ahmet,GB,UNPAID,450
4176,Sevim,GB,UNPAID,450
4191,Murat,GB,UNPAID,450
3945,Emine,GB,UNPAID,450
3962,Metin,GB,UNPAID,450
4006,Emre,GB,UNPAID,450
3757,Büşra,GB,UNPAID,450
3860,Hülya,GB,UNPAID,450
3601,Abdullah,GB,UNPAID,450
3635,Hacer,GB,UNPAID,450
3645,Recep,GB,UNPAID,450
3657,Büşra,GB,UNPAID,450
3704,Meryem,GB,UNPAID,450
3738,Fadime,GB,UNPAID,450
3450,Yağmur,GB,UNPAID,450
3506,Emre,GB,UNPAID,450
3522,Aysel,GB,UNPAID,450
3575,Enes,GB,UNPAID,450
3297,Meryem,GB,UNPAID,450
3305,Mahmut,GB,UNPAID,450
3352,Rabia,GB,UNPAID,450
3358,Hakan,GB,UNPAID,450
3430,Hakan,GB,UNPAID,450
3130,Hakan,GB,UNPAID,450
3207,Burak,GB,UNPAID,450
3256,Osman,GB,UNPAID,450
2973,Ahmet,GB,UNPAID,450
3046,Büşra,GB,UNPAID,450
3055,Mehmet,GB,UNPAID,450
3062,Süleyman,GB,UNPAID,450
3094,Hakan,GB,UNPAID,450
3100,Emine,GB,UNPAID,450
3115,Kübra,GB,UNPAID,450
3120,Yasemin,GB,UNPAID,450
2831,Hasan,GB,UNPAID,450
2838,Merve,GB,UNPAID,450
2858,Hakan,GB,UNPAID,450
2893,Aynur,GB,UNPAID,450
2940,Fatma,GB,UNPAID,450
2686,Yasemin,GB,UNPAID,450
2708,Yasemin,GB,UNPAID,450
2738,Hüseyin,GB,UNPAID,450
2789,Yağmur,GB,UNPAID,450
2506,Murat,GB,UNPAID,450
2509,Yasin,GB,UNPAID,450
2396,Sevim,GB,UNPAID,450
2411,Kadir,GB,UNPAID,450
2453,Mustafa,GB,UNPAID,450
2194,İsmail,GB,UNPAID,450
2211,Merve,GB,UNPAID,450
2214,Ramazan,GB,UNPAID,450
2237,Meryem,GB,UNPAID,450
2285,Özlem,GB,UNPAID,450
2294,Kadir,GB,UNPAID,450
2296,Recep,GB,UNPAID,450
2311,Adem,GB,UNPAID,450
2340,Ömer,GB,UNPAID,450
2345,Leyla,GB,UNPAID,450
2122,Aysel,GB,UNPAID,450
2155,Burak,GB,UNPAID,450
2180,Enes,GB,UNPAID,450
1911,Yusuf,GB,UNPAID,450
2031,Kübra,GB,UNPAID,450
1731,Mustafa,GB,UNPAID,450
1744,Abdullah,GB,UNPAID,450
1752,Fadime,GB,UNPAID,450
1815,Esra,GB,UNPAID,450
1826,Yasin,GB,UNPAID,450
1828,Kübra,GB,UNPAID,450
1831,Ayşe,GB,UNPAID,450
1843,Enes,GB,UNPAID,450
1863,Rabia,GB,UNPAID,450
1868,Enes,GB,UNPAID,450
1872,Zehra,GB,UNPAID,450
1577,Hatice,GB,UNPAID,450
1612,Havva,GB,UNPAID,450
1613,Emine,GB,UNPAID,450
1639,Fadime,GB,UNPAID,450
1670,Esra,GB,UNPAID,450
1681,Yasin,GB,UNPAID,450
1682,Dilek,GB,UNPAID,450
1717,Zehra,GB,UNPAID,450
1409,Rabia,GB,UNPAID,450
1437,Esra,GB,UNPAID,450
1491,Osman,GB,UNPAID,450
1252,Zehra,GB,UNPAID,450
1296,Ayşegül,GB,UNPAID,450
1318,Fatma,GB,UNPAID,450
1348,Elif,GB,UNPAID,450
1352,Melek,GB,UNPAID,450
1357,Havva,GB,UNPAID,450
1372,Yusuf,GB,UNPAID,450
1137,Hülya,GB,UNPAID,450
1149,Abdullah,GB,UNPAID,450
1166,Büşra,GB,UNPAID,450
1189,Özlem,GB,UNPAID,450
973,Ayşegül,GB,UNPAID,450
999,Burak,GB,UNPAID,450
1086,Dilek,GB,UNPAID,450
787,Abdullah,GB,UNPAID,450
797,Recep,GB,UNPAID,450
817,Ayşe,GB,UNPAID,450
937,Yasin,GB,UNPAID,450
670,Enes,GB,UNPAID,450
707,Murat,GB,UNPAID,450
708,Serkan,GB,UNPAID,450
495,Ahmet,GB,UNPAID,450
512,Kübra,GB,UNPAID,450
529,Zehra,GB,UNPAID,450
531,Meryem,GB,UNPAID,450
594,Zeynep,GB,UNPAID,450
366,Enes,GB,UNPAID,450
405,Mustafa,GB,UNPAID,450
224,Rabia,GB,UNPAID,450
231,Mahmut,GB,UNPAID,450
248,Yasin,GB,UNPAID,450
299,Mustafa,GB,UNPAID,450
311,Fatma,GB,UNPAID,450
20,İsmail,GB,UNPAID,450
57,Fadime,GB,UNPAID,450
110,Dilek,GB,UNPAID,450
139,Mehmet,GB,UNPAID,450
9873,Fadime,GB,UNPAID,450
9889,Havva,GB,UNPAID,450
9892,Osman,GB,UNPAID,450
9903,Osman,GB,UNPAID,450
9906,Özlem,GB,UNPAID,450
9931,Hatice,GB,UNPAID,450
9938,Sevim,GB,UNPAID,450
9952,Serkan,GB,UNPAID,450
9995,Yasemin,GB,UNPAID,450
9997,Tuğba,GB,UNPAID,450
1000,Kübra,Kobiye Destek,UNPAID,350
1014,Fadime,Kobiye Destek,UNPAID,350
1016,Büşra,Kobiye Destek,UNPAID,350
1022,Yağmur,Kobiye Destek,UNPAID,350
1028,Fatih,Kobiye Destek,UNPAID,350
1033,Rabia,Kobiye Destek,UNPAID,350
1076,Songül,Kobiye Destek,UNPAID,350
1081,Halil,Kobiye Destek,UNPAID,350
1083,Recep,Kobiye Destek,UNPAID,350
858,Abdullah,Kobiye Destek,UNPAID,350
862,Ayşegül,Kobiye Destek,UNPAID,350
899,Fatih,Kobiye Destek,UNPAID,350
635,Melek,Kobiye Destek,UNPAID,350
636,Aysel,Kobiye Destek,UNPAID,350
649,Zeynep,Kobiye Destek,UNPAID,350
653,Dilek,Kobiye Destek,UNPAID,350
664,Leyla,Kobiye Destek,UNPAID,350
553,Mustafa,Kobiye Destek,UNPAID,350
610,Yasemin,Kobiye Destek,UNPAID,350
331,Fadime,Kobiye Destek,UNPAID,350
356,Aysel,Kobiye Destek,UNPAID,350
396,Halil,Kobiye Destek,UNPAID,350
412,Furkan,Kobiye Destek,UNPAID,350
217,Merve,Kobiye Destek,UNPAID,350
223,Fadime,Kobiye Destek,UNPAID,350
260,Rabia,Kobiye Destek,UNPAID,350
33,Fadime,Kobiye Destek,UNPAID,350
54,Burak,Kobiye Destek,UNPAID,350
83,Sultan,Kobiye Destek,UNPAID,350
118,Enes,Kobiye Destek,UNPAID,350
124,Yasemin,Kobiye Destek,UNPAID,350
141,Meryem,Kobiye Destek,UNPAID,350
9880,Yasin,Kobiye Destek,UNPAID,350
9887,Serkan,Kobiye Destek,UNPAID,350
9913,Ramazan,Kobiye Destek,UNPAID,350
9940,Adem,Kobiye Destek,UNPAID,350
9961,Fadime,Kobiye Destek,UNPAID,350
9976,Hatice,Kobiye Destek,UNPAID,350
9984,Yasemin,Kobiye Destek,UNPAID,350
9993,Melek,Kobiye Destek,UNPAID,350
2878,Ömer,Kobiye Destek,UNPAID,350
2909,Merve,Kobiye Destek,UNPAID,350
2933,Hatice,Kobiye Destek,UNPAID,350
2672,Sevim,Kobiye Destek,UNPAID,350
2674,Rabia,Kobiye Destek,UNPAID,350
2699,Recep,Kobiye Destek,UNPAID,350
2771,Furkan,Kobiye Destek,UNPAID,350
2772,Emre,Kobiye Destek,UNPAID,350
2788,Muhammed,Kobiye Destek,UNPAID,350
2810,Yağmur,Kobiye Destek,UNPAID,350
2512,Zehra,Kobiye Destek,UNPAID,350
2558,Fatih,Kobiye Destek,UNPAID,350
2589,Ömer,Kobiye Destek,UNPAID,350
2592,Elif,Kobiye Destek,UNPAID,350
2596,Ramazan,Kobiye Destek,UNPAID,350
2599,Tuğba,Kobiye Destek,UNPAID,350
2405,Abdullah,Kobiye Destek,UNPAID,350
2206,Özlem,Kobiye Destek,UNPAID,350
2262,Fatih,Kobiye Destek,UNPAID,350
2292,Abdullah,Kobiye Destek,UNPAID,350
2298,Yasemin,Kobiye Destek,UNPAID,350
2324,Hakan,Kobiye Destek,UNPAID,350
2093,Rabia,Kobiye Destek,UNPAID,350
2099,Ramazan,Kobiye Destek,UNPAID,350
2113,Yağmur,Kobiye Destek,UNPAID,350
2151,Ali,Kobiye Destek,UNPAID,350
2161,Meryem,Kobiye Destek,UNPAID,350
1921,Büşra,Kobiye Destek,UNPAID,350
1944,Rabia,Kobiye Destek,UNPAID,350
1954,Burak,Kobiye Destek,UNPAID,350
1961,Halil,Kobiye Destek,UNPAID,350
1966,Merve,Kobiye Destek,UNPAID,350
1975,Yağmur,Kobiye Destek,UNPAID,350
1994,Yasin,Kobiye Destek,UNPAID,350
2003,Sevim,Kobiye Destek,UNPAID,350
1740,Yasin,Kobiye Destek,UNPAID,350
1761,Hacer,Kobiye Destek,UNPAID,350
1768,Ali,Kobiye Destek,UNPAID,350
1793,Fatma,Kobiye Destek,UNPAID,350
1832,Aysel,Kobiye Destek,UNPAID,350
1835,Süleyman,Kobiye Destek,UNPAID,350
1842,Hülya,Kobiye Destek,UNPAID,350
1586,İsmail,Kobiye Destek,UNPAID,350
1594,Havva,Kobiye Destek,UNPAID,350
1606,Esra,Kobiye Destek,UNPAID,350
1669,Ahmet,Kobiye Destek,UNPAID,350
1714,Aynur,Kobiye Destek,UNPAID,350
1489,Büşra,Kobiye Destek,UNPAID,350
1520,Hakan,Kobiye Destek,UNPAID,350
1557,Zeynep,Kobiye Destek,UNPAID,350
1269,Kübra,Kobiye Destek,UNPAID,350
1284,Hülya,Kobiye Destek,UNPAID,350
1307,Zeynep,Kobiye Destek,UNPAID,350
1326,Sevim,Kobiye Destek,UNPAID,350
1327,Hacer,Kobiye Destek,UNPAID,350
1339,Abdullah,Kobiye Destek,UNPAID,350
1351,Elif,Kobiye Destek,UNPAID,350
1355,Osman,Kobiye Destek,UNPAID,350
1373,Burak,Kobiye Destek,UNPAID,350
1376,Zeynep,Kobiye Destek,UNPAID,350
1097,Hasan,Kobiye Destek,UNPAID,350
1153,Hasan,Kobiye Destek,UNPAID,350
1184,Sevim,Kobiye Destek,UNPAID,350
1250,Fatma,Kobiye Destek,UNPAID,350
4493,Süleyman,Kobiye Destek,UNPAID,350
4494,Süleyman,Kobiye Destek,UNPAID,350
4505,Fatma,Kobiye Destek,UNPAID,350
4507,Yağmur,Kobiye Destek,UNPAID,350
4508,Aysel,Kobiye Destek,UNPAID,350
4510,Burak,Kobiye Destek,UNPAID,350
4515,Hülya,Kobiye Destek,UNPAID,350
4526,Hülya,Kobiye Destek,UNPAID,350
4535,Süleyman,Kobiye Destek,UNPAID,350
4237,İsmail,Kobiye Destek,UNPAID,350
4243,Recep,Kobiye Destek,UNPAID,350
4257,Fadime,Kobiye Destek,UNPAID,350
4310,Mahmut,Kobiye Destek,UNPAID,350
4327,Hatice,Kobiye Destek,UNPAID,350
4345,Özlem,Kobiye Destek,UNPAID,350
4379,Ayşe,Kobiye Destek,UNPAID,350
4089,Mahmut,Kobiye Destek,UNPAID,350
4167,Sevim,Kobiye Destek,UNPAID,350
4181,İbrahim,Kobiye Destek,UNPAID,350
4213,Elif,Kobiye Destek,UNPAID,350
3928,Tuğba,Kobiye Destek,UNPAID,350
3934,Hakan,Kobiye Destek,UNPAID,350
3965,Hülya,Kobiye Destek,UNPAID,350
3999,Fadime,Kobiye Destek,UNPAID,350
4008,Dilek,Kobiye Destek,UNPAID,350
4031,Hakan,Kobiye Destek,UNPAID,350
3766,Yasin,Kobiye Destek,UNPAID,350
3769,Hasan,Kobiye Destek,UNPAID,350
3810,Metin,Kobiye Destek,UNPAID,350
3835,Elif,Kobiye Destek,UNPAID,350
3849,Ahmet,Kobiye Destek,UNPAID,350
3851,Yağmur,Kobiye Destek,UNPAID,350
3872,Melek,Kobiye Destek,UNPAID,350
3893,Zehra,Kobiye Destek,UNPAID,350
3899,Sevim,Kobiye Destek,UNPAID,350
3627,Tuğba,Kobiye Destek,UNPAID,350
3668,Ayşegül,Kobiye Destek,UNPAID,350
3676,Recep,Kobiye Destek,UNPAID,350
3679,Aysel,Kobiye Destek,UNPAID,350
3743,Sevim,Kobiye Destek,UNPAID,350
3518,Hakan,Kobiye Destek,UNPAID,350
3519,Fatma,Kobiye Destek,UNPAID,350
3548,Büşra,Kobiye Destek,UNPAID,350
3555,Dilek,Kobiye Destek,UNPAID,350
3597,Meryem,Kobiye Destek,UNPAID,350
3335,Leyla,Kobiye Destek,UNPAID,350
3361,Hüseyin,Kobiye Destek,UNPAID,350
3362,Hacer,Kobiye Destek,UNPAID,350
3403,Aysel,Kobiye Destek,UNPAID,350
3423,Ramazan,Kobiye Destek,UNPAID,350
3437,Recep,Kobiye Destek,UNPAID,350
3138,Fadime,Kobiye Destek,UNPAID,350
3157,Zeynep,Kobiye Destek,UNPAID,350
3239,Emre,Kobiye Destek,UNPAID,350
2974,Burak,Kobiye Destek,UNPAID,350
3037,Büşra,Kobiye Destek,UNPAID,350
3040,Ayşe,Kobiye Destek,UNPAID,350
3042,Kübra,Kobiye Destek,UNPAID,350
3078,Fadime,Kobiye Destek,UNPAID,350
2829,Burak,Kobiye Destek,UNPAID,350
2841,Rabia,Kobiye Destek,UNPAID,350
2845,Özlem,Kobiye Destek,UNPAID,350
2862,Zeynep,Kobiye Destek,UNPAID,350
2870,Murat,Kobiye Destek,UNPAID,350
6306,Murat,Kobiye Destek,UNPAID,350
6313,Burak,Kobiye Destek,UNPAID,350
6327,Süleyman,Kobiye Destek,UNPAID,350
6328,Sevim,Kobiye Destek,UNPAID,350
6337,Mehmet,Kobiye Destek,UNPAID,350
6341,Furkan,Kobiye Destek,UNPAID,350
6399,Yasemin,Kobiye Destek,UNPAID,350
6404,Recep,Kobiye Destek,UNPAID,350
6407,Mustafa,Kobiye Destek,UNPAID,350
6112,Sevim,Kobiye Destek,UNPAID,350
6122,Recep,Kobiye Destek,UNPAID,350
6126,Havva,Kobiye Destek,UNPAID,350
6177,Ahmet,Kobiye Destek,UNPAID,350
6180,Ayşegül,Kobiye Destek,UNPAID,350
6199,Ali,Kobiye Destek,UNPAID,350
5957,Emre,Kobiye Destek,UNPAID,350
5972,Ahmet,Kobiye Destek,UNPAID,350
6009,Enes,Kobiye Destek,UNPAID,350
6042,Zeynep,Kobiye Destek,UNPAID,350
6095,Recep,Kobiye Destek,UNPAID,350
5904,Büşra,Kobiye Destek,UNPAID,350
5928,Aysel,Kobiye Destek,UNPAID,350
5929,Serkan,Kobiye Destek,UNPAID,350
5934,Aynur,Kobiye Destek,UNPAID,350
5685,Burak,Kobiye Destek,UNPAID,350
5728,Kadir,Kobiye Destek,UNPAID,350
5731,Kübra,Kobiye Destek,UNPAID,350
5764,Yağmur,Kobiye Destek,UNPAID,350
5482,İsmail,Kobiye Destek,UNPAID,350
5498,Zehra,Kobiye Destek,UNPAID,350
5521,Elif,Kobiye Destek,UNPAID,350
5568,Mahmut,Kobiye Destek,UNPAID,350
5634,Rabia,Kobiye Destek,UNPAID,350
5346,Dilek,Kobiye Destek,UNPAID,350
5367,Özlem,Kobiye Destek,UNPAID,350
5387,Hatice,Kobiye Destek,UNPAID,350
5444,Hülya,Kobiye Destek,UNPAID,350
5217,Songül,Kobiye Destek,UNPAID,350
5255,Elif,Kobiye Destek,UNPAID,350
5299,Ömer,Kobiye Destek,UNPAID,350
5316,Merve,Kobiye Destek,UNPAID,350
5031,Ramazan,Kobiye Destek,UNPAID,350
5032,Yağmur,Kobiye Destek,UNPAID,350
5058,Yağmur,Kobiye Destek,UNPAID,350
5075,Meryem,Kobiye Destek,UNPAID,350
5090,Yağmur,Kobiye Destek,UNPAID,350
4861,Enes,Kobiye Destek,UNPAID,350
4883,Hülya,Kobiye Destek,UNPAID,350
4906,Murat,Kobiye Destek,UNPAID,350
4951,Osman,Kobiye Destek,UNPAID,350
4969,Ali,Kobiye Destek,UNPAID,350
4985,Dilek,Kobiye Destek,UNPAID,350
4753,Merve,Kobiye Destek,UNPAID,350
4755,Kadir,Kobiye Destek,UNPAID,350
4805,Esra,Kobiye Destek,UNPAID,350
4811,Hacer,Kobiye Destek,UNPAID,350
4840,Abdullah,Kobiye Destek,UNPAID,350
4553,İbrahim,Kobiye Destek,UNPAID,350
4603,Osman,Kobiye Destek,UNPAID,350
4676,Sevim,Kobiye Destek,UNPAID,350
4448,Muhammed,Kobiye Destek,UNPAID,350
4460,Mehmet,Kobiye Destek,UNPAID,350
4473,Yusuf,Kobiye Destek,UNPAID,350
4483,Abdullah,Kobiye Destek,UNPAID,350
8089,Yusuf,Kobiye Destek,UNPAID,350
8091,Özlem,Kobiye Destek,UNPAID,350
8096,Dilek,Kobiye Destek,UNPAID,350
8121,Fadime,Kobiye Destek,UNPAID,350
7843,Meryem,Kobiye Destek,UNPAID,350
7918,Tuğba,Kobiye Destek,UNPAID,350
7930,Ayşegül,Kobiye Destek,UNPAID,350
7945,Halil,Kobiye Destek,UNPAID,350
7953,Emre,Kobiye Destek,UNPAID,350
7685,Fadime,Kobiye Destek,UNPAID,350
7714,Merve,Kobiye Destek,UNPAID,350
7715,Ayşegül,Kobiye Destek,UNPAID,350
7746,Merve,Kobiye Destek,UNPAID,350
7774,Sultan,Kobiye Destek,UNPAID,350
7778,Ahmet,Kobiye Destek,UNPAID,350
7552,Yasin,Kobiye Destek,UNPAID,350
7643,Zehra,Kobiye Destek,UNPAID,350
7654,Halil,Kobiye Destek,UNPAID,350
7376,Mustafa,Kobiye Destek,UNPAID,350
7396,Yasemin,Kobiye Destek,UNPAID,350
7424,Zeynep,Kobiye Destek,UNPAID,350
7463,Hacer,Kobiye Destek,UNPAID,350
7471,Yasemin,Kobiye Destek,UNPAID,350
7488,Abdullah,Kobiye Destek,UNPAID,350
7498,Rabia,Kobiye Destek,UNPAID,350
7514,Rabia,Kobiye Destek,UNPAID,350
7226,Dilek,Kobiye Destek,UNPAID,350
7241,Yağmur,Kobiye Destek,UNPAID,350
7266,Serkan,Kobiye Destek,UNPAID,350
7274,Yasin,Kobiye Destek,UNPAID,350
7047,Enes,Kobiye Destek,UNPAID,350
7062,Büşra,Kobiye Destek,UNPAID,350
7085,Tuğba,Kobiye Destek,UNPAID,350
7106,Metin,Kobiye Destek,UNPAID,350
7110,Ramazan,Kobiye Destek,UNPAID,350
7119,Hacer,Kobiye Destek,UNPAID,350
7125,Hülya,Kobiye Destek,UNPAID,350
7141,Tuğba,Kobiye Destek,UNPAID,350
7156,Süleyman,Kobiye Destek,UNPAID,350
7195,Sevim,Kobiye Destek,UNPAID,350
6996,Süleyman,Kobiye Destek,UNPAID,350
7016,Aysel,Kobiye Destek,UNPAID,350
7023,Ömer,Kobiye Destek,UNPAID,350
6748,Ömer,Kobiye Destek,UNPAID,350
6790,Burak,Kobiye Destek,UNPAID,350
6861,Meryem,Kobiye Destek,UNPAID,350
6585,Enes,Kobiye Destek,UNPAID,350
6652,Ahmet,Kobiye Destek,UNPAID,350
6673,Emine,Kobiye Destek,UNPAID,350
6679,Esra,Kobiye Destek,UNPAID,350
6732,Hakan,Kobiye Destek,UNPAID,350
6433,Osman,Kobiye Destek,UNPAID,350
6436,Ahmet,Kobiye Destek,UNPAID,350
6438,Metin,Kobiye Destek,UNPAID,350
6449,Hatice,Kobiye Destek,UNPAID,350
6452,Kadir,Kobiye Destek,UNPAID,350
6473,Ramazan,Kobiye Destek,UNPAID,350
6531,Hatice,Kobiye Destek,UNPAID,350
6540,Dilek,Kobiye Destek,UNPAID,350
6554,Recep,Kobiye Destek,UNPAID,350
6563,Ali,Kobiye Destek,UNPAID,350
6569,Zehra,Kobiye Destek,UNPAID,350
6276,Ramazan,Kobiye Destek,UNPAID,350
6281,Fatma,Kobiye Destek,UNPAID,350
9742,Özlem,Kobiye Destek,UNPAID,350
9753,Yusuf,Kobiye Destek,UNPAID,350
9777,Sevim,Kobiye Destek,UNPAID,350
9816,Yağmur,Kobiye Destek,UNPAID,350
9833,Halil,Kobiye Destek,UNPAID,350
9554,Murat,Kobiye Destek,UNPAID,350
9571,Aysel,Kobiye Destek,UNPAID,350
9610,Ayşegül,Kobiye Destek,UNPAID,350
9618,Sevim,Kobiye Destek,UNPAID,350
9694,Aynur,Kobiye Destek,UNPAID,350
9425,Aysel,Kobiye Destek,UNPAID,350
9441,Fadime,Kobiye Destek,UNPAID,350
9482,Ahmet,Kobiye Destek,UNPAID,350
9487,Murat,Kobiye Destek,UNPAID,350
9514,Leyla,Kobiye Destek,UNPAID,350
9528,Mustafa,Kobiye Destek,UNPAID,350
9532,Özlem,Kobiye Destek,UNPAID,350
9547,İbrahim,Kobiye Destek,UNPAID,350
9277,Hakan,Kobiye Destek,UNPAID,350
9279,Aysel,Kobiye Destek,UNPAID,350
9292,Enes,Kobiye Destek,UNPAID,350
9307,Meryem,Kobiye Destek,UNPAID,350
9370,Zehra,Kobiye Destek,UNPAID,350
9159,Merve,Kobiye Destek,UNPAID,350
9168,Zehra,Kobiye Destek,UNPAID,350
9225,Fatih,Kobiye Destek,UNPAID,350
9233,Emre,Kobiye Destek,UNPAID,350
8930,Hülya,Kobiye Destek,UNPAID,350
8970,Ahmet,Kobiye Destek,UNPAID,350
8975,Tuğba,Kobiye Destek,UNPAID,350
9042,Aysel,Kobiye Destek,UNPAID,350
9061,Sultan,Kobiye Destek,UNPAID,350
9062,Ahmet,Kobiye Destek,UNPAID,350
8774,Fatih,Kobiye Destek,UNPAID,350
8777,Muhammed,Kobiye Destek,UNPAID,350
8782,Kübra,Kobiye Destek,UNPAID,350
8827,İbrahim,Kobiye Destek,UNPAID,350
8834,Mustafa,Kobiye Destek,UNPAID,350
8852,Murat,Kobiye Destek,UNPAID,350
8884,Metin,Kobiye Destek,UNPAID,350
8907,Fadime,Kobiye Destek,UNPAID,350
8621,İbrahim,Kobiye Destek,UNPAID,350
8688,Ayşe,Kobiye Destek,UNPAID,350
8729,Emre,Kobiye Destek,UNPAID,350
8478,Leyla,Kobiye Destek,UNPAID,350
8480,Fatma,Kobiye Destek,UNPAID,350
8481,Mahmut,Kobiye Destek,UNPAID,350
8543,Meryem,Kobiye Destek,UNPAID,350
8604,Songül,Kobiye Destek,UNPAID,350
8313,Enes,Kobiye Destek,UNPAID,350
8317,Aysel,Kobiye Destek,UNPAID,350
8334,Aynur,Kobiye Destek,UNPAID,350
8368,Ömer,Kobiye Destek,UNPAID,350
8370,Elif,Kobiye Destek,UNPAID,350
8372,Yasin,Kobiye Destek,UNPAID,350
8398,Rabia,Kobiye Destek,UNPAID,350
8435,Yasemin,Kobiye Destek,UNPAID,350
8154,Rabia,Kobiye Destek,UNPAID,350
8248,Adem,Kobiye Destek,UNPAID,350
8292,Emre,Kobiye Destek,UNPAID,350
8296,Melek,Kobiye Destek,UNPAID,350
8014,Ramazan,Kobiye Destek,UNPAID,350
8050,Tuğba,Kobiye Destek,UNPAID,350
8060,Yusuf,Kobiye Destek,UNPAID,350
643,Esra,Genç Dinamik,UNPAID,150
644,Yusuf,Genç Dinamik,UNPAID,150
660,Muhammed,Genç Dinamik,UNPAID,150
686,Murat,Genç Dinamik,UNPAID,150
714,Yasemin,Genç Dinamik,UNPAID,150
724,Furkan,Genç Dinamik,UNPAID,150
761,Sultan,Genç Dinamik,UNPAID,150
775,Metin,Genç Dinamik,UNPAID,150
517,Hasan,Genç Dinamik,UNPAID,150
523,Muhammed,Genç Dinamik,UNPAID,150
548,Yasemin,Genç Dinamik,UNPAID,150
615,Büşra,Genç Dinamik,UNPAID,150
422,Büşra,Genç Dinamik,UNPAID,150
436,Süleyman,Genç Dinamik,UNPAID,150
165,Murat,Genç Dinamik,UNPAID,150
166,Fatih,Genç Dinamik,UNPAID,150
187,Aysel,Genç Dinamik,UNPAID,150
238,Özlem,Genç Dinamik,UNPAID,150
259,Yasemin,Genç Dinamik,UNPAID,150
291,Tuğba,Genç Dinamik,UNPAID,150
25,Hacer,Genç Dinamik,UNPAID,150
36,Fadime,Genç Dinamik,UNPAID,150
40,Murat,Genç Dinamik,UNPAID,150
71,Aysel,Genç Dinamik,UNPAID,150
103,İsmail,Genç Dinamik,UNPAID,150
112,Elif,Genç Dinamik,UNPAID,150
128,Ayşegül,Genç Dinamik,UNPAID,150
138,Mahmut,Genç Dinamik,UNPAID,150
9888,Sultan,Genç Dinamik,UNPAID,150
9957,Özlem,Genç Dinamik,UNPAID,150
9978,İbrahim,Genç Dinamik,UNPAID,150
9987,Hülya,Genç Dinamik,UNPAID,150
2458,Zehra,Genç Dinamik,UNPAID,150
2463,Melek,Genç Dinamik,UNPAID,150
2464,Meryem,Genç Dinamik,UNPAID,150
2482,Büşra,Genç Dinamik,UNPAID,150
2487,Hülya,Genç Dinamik,UNPAID,150
2204,Kübra,Genç Dinamik,UNPAID,150
2212,Enes,Genç Dinamik,UNPAID,150
2290,Adem,Genç Dinamik,UNPAID,150
2295,Hacer,Genç Dinamik,UNPAID,150
2312,Hatice,Genç Dinamik,UNPAID,150
2053,Meryem,Genç Dinamik,UNPAID,150
2061,Leyla,Genç Dinamik,UNPAID,150
2104,Hüseyin,Genç Dinamik,UNPAID,150
2132,Hatice,Genç Dinamik,UNPAID,150
2133,Yusuf,Genç Dinamik,UNPAID,150
2144,Rabia,Genç Dinamik,UNPAID,150
2168,Fatih,Genç Dinamik,UNPAID,150
1894,Murat,Genç Dinamik,UNPAID,150
1937,Burak,Genç Dinamik,UNPAID,150
1976,Meryem,Genç Dinamik,UNPAID,150
2002,Metin,Genç Dinamik,UNPAID,150
2011,Songül,Genç Dinamik,UNPAID,150
1724,Dilek,Genç Dinamik,UNPAID,150
1732,Tuğba,Genç Dinamik,UNPAID,150
1734,Songül,Genç Dinamik,UNPAID,150
1742,Kadir,Genç Dinamik,UNPAID,150
1799,Yusuf,Genç Dinamik,UNPAID,150
1819,Metin,Genç Dinamik,UNPAID,150
1825,Burak,Genç Dinamik,UNPAID,150
1845,Hakan,Genç Dinamik,UNPAID,150
1846,Havva,Genç Dinamik,UNPAID,150
1600,Muhammed,Genç Dinamik,UNPAID,150
1641,Esra,Genç Dinamik,UNPAID,150
